episode,score,reward,epsilon,loss,best_score_so_far
942,2,-123.35000000000001,0.03529275312924314,7.540064454078674,21
943,2,-114.1,0.03518687486985541,5.036940415700276,21
944,3,-118.80000000000001,0.03508131424524585,7.4760541915893555,21
945,2,-146.7,0.03497607030251011,6.790638446807861,21
946,1,-120.1,0.03487114209160258,7.512371857961019,21
947,1,-111.39999999999999,0.03476652866532777,6.614409923553467,21
948,0,-151.7,0.03466222907933179,7.919256687164307,21
949,1,-87.45,0.03455824239209379,7.869469404220581,21
950,2,-99.1,0.03445456766491751,5.864040056864421,21
951,2,-70.9,0.034351203961922754,6.972215890884399,21
952,1,-154.45000000000002,0.034248150350036984,8.896096388498941,21
953,1,-102.7,0.034145405898986875,6.276776909828186,21
954,0,-134.4,0.03404296968128991,5.74979829788208,21
955,2,-73.05,0.033940840772246045,5.70810079574585,21
956,1,-94.15,0.033839018249929305,7.274804353713989,21
957,3,-92.95,0.033737501195179515,7.740743637084961,21
958,1,-111.4,0.03363628869159398,8.589704513549805,21
959,1,-120.1,0.03353537982551919,9.560406684875488,21
960,2,-114.15,0.03343477368604263,8.85547959804535,21
961,2,-122.65,0.033334469364984506,8.19995391368866,21
962,1,-102.80000000000001,0.03323446595688955,5.931705474853516,21
963,1,-94.05000000000001,0.033134762559018885,8.530680179595947,21
964,2,-71.69999999999999,0.033035358271341825,6.390153169631958,21
965,1,-120.05000000000001,0.0329362521965278,9.334142684936523,21
966,1,-128.55,0.03283744343993822,7.140451113382976,21
967,2,-88.19999999999999,0.032738931109618404,8.173188845316568,21
968,2,-62.4,0.03264071431628955,6.24609637260437,21
969,2,-122.65,0.03254279217334068,8.618921438852945,21
970,1,-102.7,0.032445163796820664,7.736217021942139,21
971,2,-62.35,0.032347828305430204,8.937616109848022,21
972,4,-128.0,0.03225078482051391,6.823231560843332,21
973,2,-159.0,0.03215403246605237,8.22661018371582,21
974,5,-131.95,0.03205757036865421,7.87783682346344,21
975,4,-154.05,0.03196139765754825,8.009765829358782,21
976,2,-53.8,0.031865513464575605,6.036993980407715,21
977,1,-111.25,0.03176991692418188,6.376001834869385,21
978,2,-71.05,0.031674607173409336,6.56920313835144,21
979,3,-65.0,0.03157958335188911,8.033223628997803,21
980,3,-269.34999999999997,0.03148484460183344,7.859635220633613,21
981,2,-62.4,0.03139039006802794,10.129174709320068,21
982,2,-88.30000000000001,0.03129621889782386,6.368486722310384,21
983,2,-122.7,0.031202330241130387,7.621156096458435,21
984,1,-102.65,0.031108723250406995,7.407251358032227,21
985,1,-102.65,0.031015397080655774,8.388387203216553,21
986,2,-96.75,0.030922350889413808,7.1423726081848145,21
987,2,-131.25,0.030829583836745566,6.924280643463135,21
988,1,-94.1,0.030737095085235328,6.5029518604278564,21
989,2,-114.10000000000001,0.030644883799979622,7.28763484954834,21
990,1,-111.25,0.030552949148579683,8.55245590209961,21
991,3,-30.599999999999994,0.030461290301133943,9.87045685450236,21
992,0,-145.05,0.03036990643023054,8.727056503295898,21
993,3,-82.25,0.03027879671093985,7.826671838760376,21
994,1,-130.6,0.03018796032080703,6.82832686106364,21
995,2,-45.1,0.030097396439844607,8.134031295776367,21
996,1,-111.4,0.030007104250525073,9.176986694335938,21
997,2,-62.5,0.0299170829377735,6.250354528427124,21
998,2,-79.65,0.02982733168896018,6.600275039672852,21
999,0,-134.45,0.029737849693893297,5.930767059326172,21
1000,2,-131.20000000000002,0.029648636144811617,9.594393253326416,21
1001,1,-111.4,0.02955969023637718,10.283776760101318,21
1002,1,-102.85,0.02947101116566805,6.169711112976074,21
1003,1,-111.45,0.029382598132171048,7.676604270935059,21
1004,0,-173.1,0.029294450337774534,7.1694416999816895,21
1005,1,-102.75,0.02920656698676121,7.808591365814209,21
1006,2,-170.60000000000002,0.029118947285800927,8.305684566497803,21
1007,2,-62.4,0.029031590443943524,8.879465103149414,21
1008,0,-134.45,0.028944495672611693,6.213709831237793,21
1009,1,-113.4,0.02885766218559386,7.133620262145996,21
1010,1,-102.75,0.028771089199037078,8.14567518234253,21
1011,1,-102.75,0.028684775931439966,8.0900239944458,21
1012,2,-71.65,0.028598721603645644,8.81398312250773,21
1013,3,-65.1,0.028512925438834706,7.798549334208171,21
1014,2,-116.25,0.028427386662518202,7.541850566864014,21
1015,2,-98.95,0.02834210450253065,7.767035961151123,21
1016,3,-123.70000000000002,0.028257078189023056,6.736283779144287,21
1017,1,-102.75,0.028172306954455988,5.3159027099609375,21
1018,2,-126.7,0.02808779003359262,6.254976034164429,21
1019,0,-134.45,0.028003526663491842,4.482814311981201,21
1020,1,-180.4,0.027919516083501367,6.418446183204651,21
1021,2,-131.25,0.027835757535250864,6.503154873847961,21
1022,1,-111.25,0.02775225026264511,8.540405750274658,21
1023,4,-102.15,0.027668993511857174,7.58364216486613,21
1024,3,-47.949999999999996,0.0275859865313216,7.94515077273051,21
1025,2,-96.75,0.027503228571727635,8.288152694702148,21
1026,2,-107.60000000000001,0.02742071888601245,9.032265663146973,21
1027,2,-105.35000000000001,0.027338456729354414,6.670356909434001,21
1028,1,-102.65,0.027256441359166352,7.280131816864014,21
1029,2,-101.0,0.027174672035088852,8.210502783457438,21
1030,1,-102.75,0.027093148018983586,4.514514446258545,21
1031,1,-85.4,0.027011868574926635,4.1276421546936035,21
1032,1,-102.75,0.026930832969201856,6.5094990730285645,21
1033,3,-90.85,0.02685004047029425,7.382406187057495,21
1034,1,-120.1,0.026769490348883367,7.24988055229187,21
1035,1,-111.55,0.026689181877836716,7.653015375137329,21
1036,1,-111.45,0.026609114332203206,5.315593719482422,21
1037,1,-94.1,0.026529286989206594,5.207342624664307,21
1038,1,-125.9,0.026449699128238975,8.291886965433756,21
1039,1,-102.65,0.026370350030854257,9.118369102478027,21
1040,3,-73.7,0.026291238980761696,7.92581570148468,21
1041,1,-102.7,0.026212365263819412,10.1856050491333,21
1042,3,-99.75,0.026133728168027955,7.491560935974121,21
1043,1,-120.65,0.02605532698352387,9.329981644948324,21
1044,1,-102.75,0.025977161002573298,7.600423812866211,21
1045,2,-87.55,0.025899229519565577,6.940301736195882,21
1046,1,-102.7,0.02582153183100688,11.181320190429688,21
1047,0,-142.4,0.025744067235513857,7.08743143081665,21
1048,1,-151.75,0.025666835033807317,7.611768404642741,21
1049,1,-171.0,0.025589834528705894,10.49157969156901,21
1050,0,-160.55,0.025513065025119776,7.50676155090332,21
1051,3,-99.55000000000001,0.025436525830044417,7.854882717132568,21
1052,2,-122.6,0.025360216252554284,8.068701148033142,21
1053,2,-156.8,0.025284135603796623,9.86014175415039,21
1054,3,-144.6,0.02520828319698523,7.820515791575114,21
1055,1,-121.95,0.025132658347394275,7.289796352386475,21
1056,2,-165.6,0.02505726037235209,9.554680252075196,21
1057,1,-94.1,0.024982088591235036,6.980425834655762,21
1058,1,-119.95,0.02490714232546133,8.855203628540039,21
1059,2,-109.6,0.024832420898484947,7.615273316701253,21
1060,0,-151.7,0.02475792363578949,7.3549580574035645,21
1061,2,-79.6,0.024683649864882123,7.675901651382446,21
1062,0,-151.7,0.024609598915287478,9.83798885345459,21
1063,4,-188.14999999999998,0.024535770118541616,9.933257950676811,21
1064,3,-73.7,0.02446216280818599,9.612705071767172,21
1065,0,-151.7,0.02438877631976143,9.7128005027771,21
1066,2,-122.7,0.024315609990802147,8.221108555793762,21
1067,2,-88.3,0.02424266316082974,7.533676624298096,21
1068,4,1.1500000000000057,0.02416993517134725,8.17214552561442,21
1069,2,-105.45,0.024097425365833206,9.364349365234375,21
1070,2,-53.89999999999999,0.024025133089735706,9.219659805297852,21
1071,5,-227.49999999999994,0.0239530576904665,6.851224032315341,21
1072,1,-122.1,0.023881198517395102,9.154437065124512,21
1073,1,-180.15,0.023809554921842918,8.952642917633057,21
1074,3,-82.30000000000001,0.02373812625707739,7.47291111946106,21
1075,1,-94.1,0.023666911878306156,7.235628604888916,21
1076,3,-131.3,0.023595911142671237,7.465710957845052,21
1077,1,-102.7,0.02352512340924322,3.944749355316162,21
1078,2,-79.6,0.02345454803901549,5.293514569600423,21
1079,2,-88.3,0.023384184394898443,7.35934321085612,21
1080,1,-154.5,0.023314031841713746,8.291639486948648,21
1081,3,-90.80000000000001,0.023244089746188606,6.967793107032776,21
1082,1,-94.05000000000001,0.02317435747695004,7.477832078933716,21
1083,0,-134.45,0.02310483440451919,7.683727264404297,21
1084,0,-160.4,0.02303551990130563,8.031813144683838,21
1085,3,-39.20000000000001,0.022966413341601714,9.13689390818278,21
1086,1,-94.05000000000001,0.022897514101576907,8.788222312927246,21
1087,2,-105.35000000000001,0.022828821559272176,5.8446311155955,21
1088,1,-137.25,0.02276033509459436,10.096632321675619,21
1089,2,-96.95,0.022692054089310576,9.034913380940756,21
1090,2,-139.95,0.022623977927042644,6.548378229141235,21
1091,0,-151.7,0.022556105993261515,9.551655054092407,21
1092,0,-160.55,0.02248843767528173,6.839847087860107,21
1093,1,-120.0,0.022420972362255886,7.969968318939209,21
1094,1,-102.7,0.02235370944516912,6.637295246124268,21
1095,2,-90.3,0.02228664831683361,7.105032126108806,21
1096,2,-114.2,0.02221978837188311,5.1668524742126465,21
1097,3,-202.84999999999997,0.02215312900676746,8.18365865945816,21
1098,2,-71.1,0.022086669619747156,7.389482259750366,21
1099,3,-75.75,0.022020409610887914,8.826432466506958,21
1100,2,-71.1,0.02195434838205525,8.370858192443848,21
1101,2,-62.4,0.021888485336909083,10.603371620178223,21
1102,1,-85.45,0.021822819880898355,8.606218338012695,21
1103,2,-71.05,0.02175735142125566,6.162735780080159,21
1104,2,-96.95,0.02169207936699189,6.628498872121175,21
1105,3,-116.65,0.021627003128890914,7.796088600158692,21
1106,1,-102.85,0.021562122119504243,13.281018257141113,21
1107,1,-111.55,0.02149743575314573,7.9341771602630615,21
1108,1,-122.05000000000001,0.021432943445886293,10.064186573028564,21
1109,3,-133.9,0.021368644615548632,7.4851337432861325,21
1110,3,-136.15,0.021304538681701984,8.13273000717163,21
1111,2,-96.95,0.02124062506565688,6.324606577555339,21
1112,2,-157.25,0.02117690319045991,8.309273958206177,21
1113,1,-102.7,0.02111337248088853,6.394234895706177,21
1114,2,-62.449999999999996,0.021050032363445863,7.626708030700684,21
1115,2,-159.25,0.020986882266355526,7.96533613204956,21
1116,2,-160.94999999999996,0.02092392161955646,6.92383394241333,21
1117,1,-102.75,0.02086114985469779,5.2494730949401855,21
1118,1,-85.45,0.0207985664051337,7.792471766471863,21
1119,3,-116.85,0.020736170705918298,9.240021228790283,21
1120,2,-153.75,0.020673962193800542,9.265401124954224,21
1121,3,-47.800000000000004,0.02061194030721914,8.835797945658365,21
1122,1,-128.55,0.020550104486297485,8.543474038441977,21
1123,3,-85.65,0.02048845417283859,7.6618465185165405,21
1124,2,-141.54999999999998,0.020426988810320075,8.26711356639862,21
1125,1,-128.55,0.020365707843889115,10.368067741394043,21
1126,2,-142.60000000000002,0.020304610720357448,8.000501823425292,21
1127,2,-136.1,0.020243696888196376,5.997352957725525,21
1128,1,-137.15,0.020182965797531788,7.002976655960083,21
1129,3,-194.25,0.020122416900139193,8.850938558578491,21
1130,2,-113.95,0.020062049649438776,10.066805839538574,21
1131,1,-102.7,0.02000186350049046,5.008707761764526,21
1132,0,-151.7,0.02,10.747173309326172,21
1133,1,-102.7,0.02,6.932034969329834,21
1134,1,-111.35,0.02,9.853370666503906,21
1135,2,-152.79999999999998,0.02,7.037259197235107,21
1136,1,-120.7,0.02,7.81041145324707,21
1137,0,-151.75,0.02,10.148920059204102,21
1138,1,-102.7,0.02,7.6666953563690186,21
1139,3,-65.05000000000001,0.02,9.493232250213623,21
1140,2,-79.6,0.02,8.37419859568278,21
1141,1,-111.30000000000001,0.02,9.586159706115723,21
1142,1,-85.45,0.02,7.4683756828308105,21
1143,3,-110.15,0.02,9.628078842163086,21
1144,0,-171.05,0.02,8.662538528442383,21
1145,1,-128.55,0.02,8.15086579322815,21
1146,0,-153.7,0.02,9.019217014312744,21
1147,2,-122.7,0.02,7.817137002944946,21
1148,2,-62.45,0.02,9.928618907928467,21
1149,0,-151.75,0.02,9.417978286743164,21
1150,1,-119.95,0.02,11.485107898712158,21
1151,2,-71.0,0.02,7.450474500656128,21
1152,0,-151.65,0.02,8.50054407119751,21
1153,0,-134.45,0.02,4.336234092712402,21
1154,1,-85.45,0.02,9.107989311218262,21
1155,1,-113.4,0.02,8.330101013183594,21
1156,1,-94.1,0.02,8.95130205154419,21
1157,2,-45.05,0.02,7.483537197113037,21
1158,3,-82.30000000000001,0.02,6.522468090057373,21
1159,2,-96.7,0.02,8.313738822937012,21
1160,1,-102.8,0.02,8.569355964660645,21
1161,0,-134.4,0.02,5.864175319671631,21
1162,2,-88.15,0.02,5.095213015874227,21
1163,1,-120.65,0.02,6.911531686782837,21
1164,2,-45.15,0.02,8.89656925201416,21
1165,4,-119.45,0.02,9.126086791356405,21
1166,1,-111.5,0.02,8.468440771102905,21
1167,2,-45.199999999999996,0.02,9.054274082183838,21
1168,1,-102.75,0.02,8.87298583984375,21
1169,2,-122.65,0.02,8.815191268920898,21
1170,1,-111.45,0.02,8.551074504852295,21
1171,2,-71.1,0.02,7.777468363444011,21
1172,1,-102.7,0.02,10.941248893737793,21
1173,2,-114.10000000000001,0.02,8.785704731941223,21
1174,1,-171.65,0.02,8.181056022644043,21
1175,2,-96.9,0.02,7.8674343427022295,21
1176,1,-119.95,0.02,7.2083635330200195,21
1177,3,-178.95000000000002,0.02,8.063216005052839,21
1178,1,-120.65,0.02,7.151789903640747,21
1179,1,-128.55,0.02,8.126233100891113,21
1180,0,-134.45,0.02,7.043368816375732,21
1181,2,-105.5,0.02,8.901103019714355,21
1182,1,-129.8,0.02,11.343806743621826,21
1183,3,-108.10000000000001,0.02,8.25919132232666,21
1184,2,-88.14999999999999,0.02,8.134240945180258,21
1185,0,-162.35,0.02,6.512847423553467,21
1186,1,-102.7,0.02,8.1187903881073,21
1187,0,-143.05,0.02,9.359339714050293,21
1188,1,-102.7,0.02,7.386110067367554,21
1189,4,-128.1,0.02,9.437395913260323,21
1190,2,-116.15,0.02,9.17624028523763,21
1191,1,-94.05000000000001,0.02,6.639829635620117,21
1192,1,-104.75,0.02,9.612180709838867,21
1193,1,-128.55,0.02,8.743886947631836,21
1194,1,-85.4,0.02,10.888625144958496,21
1195,2,-90.4,0.02,8.303179740905762,21
1196,1,-111.3,0.02,6.133456468582153,21
1197,0,-134.4,0.02,8.46310043334961,21
1198,0,-134.4,0.02,7.176128387451172,21
1199,2,-53.75,0.02,9.192138671875,21
1200,2,-105.45000000000002,0.02,7.952325026194255,21
1201,2,-99.55,0.02,7.6740193367004395,21
1202,1,-119.9,0.02,9.15419626235962,21
1203,2,-139.75,0.02,8.830112338066101,21
1204,2,-131.95,0.02,7.8409202098846436,21
1205,2,-131.3,0.02,8.775765061378479,21
1206,3,-56.400000000000006,0.02,8.671578725179037,21
1207,2,-144.75,0.02,8.325533866882324,21
1208,1,-102.8,0.02,7.593276739120483,21
1209,1,-119.95,0.02,5.605902910232544,21
1210,0,-134.45,0.02,8.504247903823853,21
1211,1,-190.84999999999997,0.02,10.738968849182129,21
1212,2,-140.0,0.02,8.359616160392761,21
1213,2,-36.55,0.02,10.599658966064453,21
1214,1,-102.80000000000001,0.02,9.687231063842773,21
1215,1,-171.60000000000002,0.02,7.7756911516189575,21
1216,0,-151.7,0.02,9.030290603637695,21
1217,1,-94.15,0.02,9.020816802978516,21
1218,1,-119.95,0.02,7.3954198360443115,21
1219,1,-94.05,0.02,9.144182682037354,21
1220,1,-94.05,0.02,3.8573994636535645,21
1221,2,-97.55,0.02,8.736901124318441,21
1222,2,-84.25,0.02,9.25286054611206,21
1223,1,-128.65,0.02,11.571953773498535,21
1224,1,-188.8,0.02,9.005844116210938,21
1225,2,-140.1,0.02,9.488497257232666,21
1226,3,-30.700000000000003,0.02,8.75567626953125,21
1227,1,-111.4,0.02,10.201230525970459,21
1228,2,-114.0,0.02,6.851280450820923,21
1229,2,-114.10000000000001,0.02,9.68249257405599,21
1230,2,-125.35,0.02,9.343610048294067,21
1231,1,-111.5,0.02,9.342384576797485,21
1232,3,-99.55000000000001,0.02,7.581709861755371,21
1233,1,-102.7,0.02,9.021620750427246,21
1234,1,-120.05000000000001,0.02,6.211709022521973,21
1235,0,-151.7,0.02,10.061596870422363,21
1236,1,-94.1,0.02,6.269898414611816,21
1237,2,-139.95000000000002,0.02,9.033116817474365,21
1238,0,-143.05,0.02,10.954993724822998,21
1239,0,-151.7,0.02,7.5134429931640625,21
1240,1,-102.7,0.02,7.046156167984009,21
1241,1,-94.05000000000001,0.02,9.126187324523926,21
1242,0,-151.7,0.02,8.57095718383789,21
1243,3,-47.85,0.02,7.757905165354411,21
1244,1,-119.9,0.02,9.214852492014566,21
1245,1,-85.45,0.02,13.367270469665527,21
1246,1,-145.7,0.02,8.650826930999756,21
1247,1,-111.35000000000001,0.02,7.98871111869812,21
1248,0,-134.4,0.02,8.995633125305176,21
1249,2,-62.300000000000004,0.02,10.469460010528564,21
1250,1,-102.7,0.02,7.754136562347412,21
1251,0,-134.4,0.02,8.506951332092285,21
1252,1,-102.65,0.02,7.7346131801605225,21
1253,1,-120.69999999999999,0.02,9.833834648132324,21
1254,2,-167.75,0.02,9.163426399230957,21
1255,0,-134.4,0.02,11.344045639038086,21
1256,2,-133.3,0.02,9.080043315887451,21
1257,0,-169.1,0.02,8.612390200297037,21
1258,1,-111.35,0.02,8.453386783599854,21
1259,4,-67.85,0.02,7.46132001876831,21
1260,2,-157.74999999999997,0.02,9.57391881942749,21
1261,1,-111.30000000000001,0.02,8.902273178100586,21
1262,4,-171.05,0.02,8.714021921157837,21
1263,1,-85.4,0.02,6.754669666290283,21
1264,2,-105.35000000000001,0.02,6.97441037495931,21
1265,1,-102.80000000000001,0.02,9.865781307220459,21
1266,0,-162.4,0.02,7.313458442687988,21
1267,2,-71.05,0.02,8.54153847694397,21
1268,4,-93.65,0.02,8.677911758422852,21
1269,2,-107.45,0.02,9.515745162963867,21
1270,2,-150.7,0.02,8.42907464504242,21
1271,2,-131.15,0.02,7.559954047203064,21
1272,3,-99.60000000000001,0.02,8.046407222747803,21
1273,3,-65.0,0.02,11.058717091878256,21
1274,1,-102.7,0.02,7.771090507507324,21
1275,2,-122.65,0.02,6.892093777656555,21
1276,4,-67.9,0.02,7.53818416595459,21
1277,0,-151.7,0.02,7.434007167816162,21
1278,0,-142.4,0.02,9.131484985351562,21
1279,1,-182.20000000000002,0.02,8.236076593399048,21
1280,2,-139.85,0.02,8.898429036140442,21
1281,1,-111.44999999999999,0.02,6.133005619049072,21
1282,1,-113.4,0.02,9.74062967300415,21
1283,1,-129.25,0.02,4.706699212392171,21
1284,1,-180.2,0.02,8.01008403301239,21
1285,1,-102.7,0.02,4.607672214508057,21
1286,2,-142.1,0.02,8.369817924499511,21
1287,3,-108.15,0.02,9.020264267921448,21
1288,1,-102.7,0.02,8.341358184814453,21
1289,3,-120.85000000000001,0.02,8.980576324462891,21
1290,1,-119.95,0.02,7.758973121643066,21
1291,3,-93.05,0.02,7.7521261215209964,21
1292,1,-120.65,0.02,7.995577812194824,21
1293,2,-88.4,0.02,6.828600883483887,21
1294,3,-159.75,0.02,9.384812513987223,21
1295,1,-171.7,0.02,7.535654067993164,21
1296,1,-129.8,0.02,9.670143604278564,21
1297,1,-102.75,0.02,6.864442586898804,21
1298,1,-102.65,0.02,6.743163585662842,21
1299,0,-177.5,0.02,9.057268142700195,21
1300,1,-162.9,0.02,11.607897996902466,21
1301,0,-134.4,0.02,8.248449325561523,21
1302,2,-97.0,0.02,7.478940010070801,21
1303,3,-116.70000000000002,0.02,7.200455856323242,21
1304,3,-151.3,0.02,8.571396032969156,21
1305,1,-102.75,0.02,9.860814332962036,21
1306,2,-182.85,0.02,9.639190196990967,21
1307,1,-94.05,0.02,7.22368311882019,21
1308,1,-111.4,0.02,10.456262588500977,21
1309,1,-102.80000000000001,0.02,10.902392387390137,21
1310,2,-159.35,0.02,9.821295928955077,21
1311,1,-119.95,0.02,10.360527038574219,21
1312,5,-70.55000000000001,0.02,10.143597943442208,21
1313,2,-157.2,0.02,7.533583545684815,21
1314,1,-119.85,0.02,7.528573274612427,21
1315,1,-111.35,0.02,9.692406177520752,21
1316,3,-65.1,0.02,8.049591859181723,21
1317,2,-118.15,0.02,10.027835369110107,21
1318,3,-99.55,0.02,8.545343518257141,21
1319,1,-130.6,0.02,8.65290911992391,21
1320,1,-111.25,0.02,9.16312313079834,21
1321,1,-94.1,0.02,8.111871719360352,21
1322,2,-114.05000000000001,0.02,8.107942461967468,21
1323,1,-111.35,0.02,8.640668153762817,21
1324,1,-111.44999999999999,0.02,11.319428443908691,21
1325,2,-88.3,0.02,7.918999354044597,21
1326,2,-90.15,0.02,7.4914233684539795,21
1327,3,-90.9,0.02,7.756780052185059,21
1328,2,-117.85000000000001,0.02,8.684653600056967,21
1329,4,-130.10000000000002,0.02,9.609989438738141,21
1330,3,-82.45,0.02,8.63260042667389,21
1331,1,-115.35,0.02,11.721667289733887,21
1332,3,-90.95,0.02,11.275405645370483,21
1333,2,-116.75000000000001,0.02,11.67283284664154,21
1334,1,-129.25,0.02,9.82798957824707,21
1335,0,-151.7,0.02,8.667772054672241,21
1336,2,-105.55,0.02,7.912498315175374,21
1337,0,-134.45,0.02,5.264699459075928,21
1338,1,-163.0,0.02,9.173858284950256,21
1339,1,-102.7,0.02,10.523154735565186,21
1340,1,-182.3,0.02,11.182802438735962,21
1341,2,-55.8,0.02,7.843916893005371,21
1342,1,-111.35,0.02,8.911139965057373,21
1343,1,-129.8,0.02,8.838935852050781,21
1344,1,-94.15,0.02,9.086921691894531,21
1345,1,-94.15,0.02,6.710967540740967,21
1346,1,-128.55,0.02,9.591109275817871,21
1347,2,-45.15,0.02,7.82714581489563,21
1348,2,-89.4,0.02,7.069611072540283,21
1349,1,-120.05,0.02,10.940231800079346,21
1350,0,-182.85000000000002,0.02,8.62375783920288,21
1351,2,-97.55,0.02,9.029067834218344,21
1352,2,-45.2,0.02,11.70044469833374,21
1353,0,-151.7,0.02,10.59633731842041,21
1354,2,-81.7,0.02,9.905497550964355,21
1355,4,-41.90000000000001,0.02,9.269032716751099,21
1356,1,-174.45,0.02,8.77145540714264,21
1357,1,-111.45,0.02,9.274903774261475,21
1358,2,-167.7,0.02,8.611786937713623,21
1359,2,-178.55,0.02,7.694035339355469,21
1360,2,-98.95,0.02,8.082829793294271,21
1361,0,-143.05,0.02,9.333485126495361,21
1362,0,-151.7,0.02,8.526899337768555,21
1363,2,-122.55000000000001,0.02,9.710558573404947,21
1364,2,-122.7,0.02,7.66145658493042,21
1365,2,-148.45,0.02,10.150748157501221,21
1366,5,-242.59999999999994,0.02,9.025184848091818,21
1367,2,-79.69999999999999,0.02,8.132397174835205,21
1368,1,-102.75,0.02,6.872350692749023,21
1369,1,-102.7,0.02,7.3618292808532715,21
1370,2,-79.69999999999999,0.02,9.672972679138184,21
1371,3,-65.19999999999999,0.02,9.623747030893961,21
1372,1,-128.75,0.02,6.855373859405518,21
1373,1,-111.45,0.02,6.819071292877197,21
1374,3,-108.15,0.02,10.238775491714478,21
1375,0,-143.05,0.02,8.550949096679688,21
1376,2,-55.8,0.02,8.13131070137024,21
1377,4,-42.55,0.02,10.73241662979126,21
1378,3,-75.45,0.02,7.255850672721863,21
1379,1,-119.9,0.02,9.474992275238037,21
1380,1,-85.45,0.02,4.025047302246094,21
1381,2,-45.1,0.02,9.227900505065918,21
1382,1,-113.35000000000001,0.02,6.864738941192627,21
1383,4,-200.29999999999995,0.02,7.498687982559204,21
1384,0,-134.45,0.02,10.167738914489746,21
1385,1,-111.30000000000001,0.02,8.828744411468506,21
1386,1,-113.4,0.02,10.843867778778076,21
1387,4,-41.900000000000006,0.02,10.40449571609497,21
1388,1,-160.6,0.02,7.709105650583903,21
1389,2,-79.55,0.02,8.490932623545328,21
1390,2,-114.25,0.02,11.00302823384603,21
1391,1,-113.5,0.02,7.545686960220337,21
1392,1,-113.44999999999999,0.02,12.668852806091309,21
1393,1,-102.7,0.02,7.205166220664978,21
1394,1,-119.9,0.02,9.753626346588135,21
1395,1,-85.45,0.02,7.8765974044799805,21
1396,1,-230.50000000000003,0.02,9.07141629854838,21
1397,1,-102.75,0.02,8.524761199951172,21
1398,2,-182.75,0.02,7.762063463528951,21
1399,2,-143.3,0.02,10.266543984413147,21
1400,0,-153.7,0.02,8.91029143333435,21
1401,1,-102.7,0.02,10.238118171691895,21
1402,2,-88.2,0.02,9.250356674194336,21
1403,3,-151.2,0.02,8.139227231343588,21
1404,1,-119.9,0.02,9.855692386627197,21
1405,0,-134.45,0.02,11.153030395507812,21
1406,3,-108.05,0.02,7.162874603271485,21
1407,1,-102.65,0.02,10.53108024597168,21
1408,2,-105.55000000000001,0.02,10.384167790412903,21
1409,1,-111.25,0.02,7.2718188762664795,21
1410,2,-79.69999999999999,0.02,7.117818355560303,21
1411,2,-139.85,0.02,9.203497767448425,21
1412,1,-94.15,0.02,8.802495002746582,21
1413,0,-160.55,0.02,10.483375549316406,21
1414,2,-90.35,0.02,10.215747356414795,21
1415,3,-65.05000000000001,0.02,8.429384390513102,21
1416,1,-111.4,0.02,6.401648283004761,21
1417,2,-79.65,0.02,6.717501004536946,21
1418,3,-127.30000000000001,0.02,7.184322166442871,21
1419,2,-53.75,0.02,6.485421895980835,21
1420,0,-134.45,0.02,8.018071174621582,21
1421,0,-162.3,0.02,10.29473352432251,21
1422,4,-70.0,0.02,9.346074485778809,21
1423,1,-102.7,0.02,11.137911796569824,21
1424,1,-111.25,0.02,7.951737880706787,21
1425,1,-139.25,0.02,10.72162914276123,21
1426,3,-67.15,0.02,9.12473177909851,21
1427,1,-104.75,0.02,10.928660869598389,21
1428,3,-90.95,0.02,11.472480297088623,21
1429,1,-102.65,0.02,10.833110809326172,21
1430,0,-142.4,0.02,8.596427917480469,21
1431,0,-169.64999999999998,0.02,11.129285335540771,21
1432,2,-122.70000000000002,0.02,9.803507804870605,21
1433,2,-53.8,0.02,7.349475145339966,21
1434,0,-143.05,0.02,10.230058670043945,21
1435,2,-45.1,0.02,7.630443096160889,21
1436,3,-117.4,0.02,6.3250738143920895,21
1437,1,-171.60000000000002,0.02,8.48582092920939,21
1438,0,-143.05,0.02,10.514594554901123,21
1439,4,-77.5,0.02,8.024915790557861,21
1440,1,-96.1,0.02,9.94465184211731,21
1441,2,-70.95,0.02,10.051177978515625,21
1442,6,-245.1999999999999,0.02,9.07995840219351,21
1443,2,-165.64999999999998,0.02,8.247425651550293,21
1444,2,-105.35000000000001,0.02,10.844281514485678,21
1445,2,-62.35,0.02,8.406007766723633,21
1446,2,-148.5,0.02,10.501782512664795,21
1447,0,-134.4,0.02,10.440793991088867,21
1448,2,-157.0,0.02,9.82015781402588,21
1449,3,-56.55,0.02,7.9180827140808105,21
1450,2,-88.35000000000001,0.02,10.310599009195963,21
1451,3,-127.35,0.02,9.413782215118408,21
1452,0,-151.7,0.02,7.118118524551392,21
1453,1,-128.55,0.02,8.775802850723267,21
1454,2,-139.8,0.02,7.975101590156555,21
1455,2,-114.15,0.02,8.186740398406982,21
1456,1,-117.25,0.02,7.944413185119629,21
1457,1,-102.7,0.02,9.113661289215088,21
1458,4,-68.55,0.02,10.682487678527831,21
1459,2,-107.5,0.02,8.823178132375082,21
1460,0,-142.4,0.02,7.030664443969727,21
1461,1,-102.7,0.02,7.443360090255737,21
1462,1,-85.4,0.02,8.264457702636719,21
1463,3,-13.400000000000006,0.02,10.617520332336426,21
1464,2,-108.3,0.02,8.709323724110922,21
1465,5,-18.900000000000034,0.02,11.703897285461426,21
1466,4,-110.9,0.02,10.4153197152274,21
1467,0,-169.65,0.02,10.091652393341064,21
